電視廣告,廣播廣告,社群媒體廣告,網紅廣告,銷售額
26.0,15.39340935,2.025059397,小於一萬,91.256926
86.0,31.52189727,6.398283645,十萬到百萬,304.743775
37.0,18.11528843,3.862596413,小於一萬,129.220703
45.0,12.22739961,1.306053839,小於一萬,162.303906
32.0,0.75806666,2.359200238,十萬到百萬,112.269694
79.0,31.05740864,3.806952761,一萬到十萬,286.677508
30.0,4.56131216,1.652759623,十萬到百萬,104.150356
38.0,6.23873794,2.254929515,小於一萬,133.54165
50.0,13.41767007,5.549605841,大於百萬,180.810721
38.0,9.47972984,0.386659582,十萬到百萬,131.036563
59.0,20.68293062,1.912705682,小於一萬,209.284803
72.0,8.62378638,2.562239937,一萬到十萬,256.173987
85.0,24.36995576,3.57934547,十萬到百萬,305.181351
67.0,15.84088866,5.144712635,大於百萬,238.845911
25.0,7.34089728,3.250947615,一萬到十萬,87.338874
54.0,13.68614516,0.864997463,小於一萬,199.033584
26.0,8.87176217,1.900113447,小於一萬,91.710447
52.0,9.83759249,2.080182174,大於百萬,183.711874
86.0,24.31804069,4.732207886,十萬到百萬,301.588153
53.0,15.31054288,2.280185979,大於百萬,191.483208
70.0,23.17539059,4.579829006,大於百萬,245.514182
39.0,11.37745937,1.56084676,一萬到十萬,143.599759
52.0,18.25418226,2.745603394,小於一萬,182.777553
29.0,10.37725789,0.061983883,十萬到百萬,102.77479
58.0,20.92488055,6.059807429,一萬到十萬,207.310641
42.0,6.69975335,2.161864768,十萬到百萬,147.922853
13.0,4.44168588,0.043926315,小於一萬,49.905141
84.0,22.23462227,4.066662577,十萬到百萬,300.545021
26.0,17.17752921,2.97097749,小於一萬,94.504041
96.0,22.75135338,8.688003416,小於一萬,345.893896
89.0,29.19640099,5.766582735,十萬到百萬,314.874178
85.0,27.90078747,2.420804146,大於百萬,306.380005
82.0,23.14053461,2.043226707,大於百萬,288.661324
27.0,17.84797223,3.732882382,十萬到百萬,95.684594
37.0,13.37330873,0.38920132,小於一萬,131.494762
29.0,22.05660505,4.372790192,小於一萬,102.160097
50.0,21.17480421,4.486404533,大於百萬,180.319536
92.0,30.42745318,7.71672421,小於一萬,330.643714
50.0,15.08427868,0.47441555,大於百萬,181.054336
49.0,12.9152275,4.690735711,大於百萬,178.145155
79.0,24.33346963,4.355745346,十萬到百萬,283.125209
72.0,23.92269582,3.373809656,十萬到百萬,255.155165
21.0,2.12663257,1.771582974,一萬到十萬,73.675732
20.0,11.84257032,3.544378981,小於一萬,69.635772
96.0,31.12311841,2.603734722,大於百萬,341.767002
95.0,30.46523325,8.791080421,十萬到百萬,339.376065
35.0,10.35124977,0.936024016,小於一萬,125.276101
12.0,2.29061413,0.323279826,十萬到百萬,36.83151
65.0,18.74248941,2.46078708,一萬到十萬,231.280973
37.0,8.1105122,3.565895209,大於百萬,128.373973
47.0,15.89286029,2.001411881,十萬到百萬,167.724668
44.0,19.01537456,6.543306951,十萬到百萬,153.582226
13.0,1.78575388,1.150818911,大於百萬,44.242119
59.0,15.41542077,1.707459574,十萬到百萬,211.176946
89.0,26.70268754,3.575561714,一萬到十萬,315.900321
34.0,13.97282035,1.019281898,十萬到百萬,122.689542
46.0,14.19276133,5.080543358,一萬到十萬,166.853201
44.0,11.07570616,3.220120781,十萬到百萬,150.190121
80.0,21.65921915,0.185140718,一萬到十萬,283.853903
88.0,25.78893457,5.871907356,十萬到百萬,315.093183
35.0,1.5308484,1.171052492,十萬到百萬,129.596955
29.0,11.21368878,0.55883658,大於百萬,98.999638
46.0,18.99508544,0.962846607,大於百萬,164.332045
69.0,20.65784983,3.72670806,大於百萬,245.803735
86.0,30.40958262,6.126358542,十萬到百萬,306.770731
99.0,40.28751595,3.937106656,小於一萬,354.292515
48.0,13.25588319,0.879221889,十萬到百萬,174.433528
51.0,27.45609511,1.952142405,一萬到十萬,181.341893
60.0,14.31611675,3.134427989,大於百萬,215.455775
21.0,17.19214314,1.894452133,一萬到十萬,77.195925
86.0,22.51839983,0.449688118,大於百萬,308.930773
11.0,3.78525465,1.569644569,一萬到十萬,45.552511
24.0,12.87917212,0.569848093,小於一萬,84.355619
44.0,16.91203429,4.034660177,大於百萬,154.206556
31.0,20.5097048,1.575745303,大於百萬,110.64229
33.0,13.36586735,0.012138363,大於百萬,116.237497
17.0,6.83729484,2.314950178,大於百萬,61.653625
15.0,1.72448826,2.238012224,一萬到十萬,52.142999
87.0,31.85172567,6.521062849,小於一萬,309.536745
56.0,20.7459852,4.241658945,大於百萬,202.986193
36.0,6.74395711,1.708179361,一萬到十萬,129.015024
39.0,13.60979845,4.812459429,十萬到百萬,141.914078
26.0,4.54511087,2.852404636,大於百萬,93.015388
15.0,5.55932755,1.207829519,十萬到百萬,48.276545
67.0,18.14052759,1.952495587,十萬到百萬,239.170888
81.0,32.48179976,5.065837233,大於百萬,287.915422
55.0,13.23675142,0.603918273,十萬到百萬,199.131696
23.0,4.37579288,3.299249022,小於一萬,81.432659
84.0,26.01281569,3.027266611,大於百萬,303.196425
30.0,19.17715593,3.393101262,小於一萬,110.23966
21.0,9.16982352,0.067278862,小於一萬,73.888838
60.0,18.70522915,2.412966303,大於百萬,219.705303
90.0,14.39599154,0.895646184,小於一萬,323.13474
80.0,27.70590537,7.419605849,小於一萬,286.532869
97.0,35.73461699,6.814448789,一萬到十萬,347.678481
78.0,20.72400777,5.503499783,大於百萬,274.793308
93.0,32.53845535,5.331902545,大於百萬,333.932421
48.0,21.10276132,1.895651693,十萬到百萬,166.631361
54.0,13.81708859,2.491412135,十萬到百萬,193.090122
64.0,25.28047404,1.795472681,大於百萬,223.861887
42.0,19.99560462,4.136097691,大於百萬,145.734699
78.0,23.32245121,3.866739527,十萬到百萬,280.831624
73.0,28.96041023,2.673042346,小於一萬,261.361127
84.0,26.42486812,1.19268299,一萬到十萬,301.035322
54.0,12.49816459,1.463925159,一萬到十萬,192.410428
16.0,0.4512444,3.53978674,十萬到百萬,56.016896
56.0,16.82069081,2.86187438,一萬到十萬,201.581683
17.0,4.49060211,0.947531027,十萬到百萬,55.792759
88.0,35.39746031,4.222176063,十萬到百萬,312.233638
18.0,5.44633726,3.734724378,大於百萬,62.79673
75.0,20.29945501,8.637936045,小於一萬,268.565732
16.0,16.92417111,6.447476349,小於一萬,54.654665
33.0,20.90396594,5.870763969,小於一萬,114.927044
45.0,20.19360374,4.269134455,一萬到十萬,158.894849
81.0,35.90697485,5.440589084,大於百萬,291.313316
97.0,30.20004802,6.142585504,小於一萬,342.254136
11.0,9.39883922,3.206508472,十萬到百萬,41.35123
23.0,6.72184506,1.367690472,小於一萬,82.437565
22.0,5.92098562,4.016223339,十萬到百萬,79.152347
44.0,15.83934271,0.993123152,一萬到十萬,157.726081
15.0,7.03324664,4.29895887,大於百萬,53.62777
55.0,19.95572923,5.245123382,一萬到十萬,197.735329
70.0,23.98839121,3.972950181,一萬到十萬,249.683966
50.0,18.1727377,5.722841776,一萬到十萬,181.27627
58.0,13.0236864,2.801238068,十萬到百萬,202.87616
34.0,17.91425703,3.047221413,十萬到百萬,116.255952
21.0,5.02956219,2.128344445,小於一萬,77.389481
85.0,29.50102223,2.518222112,十萬到百萬,300.558446
13.0,4.02775762,0.216286524,一萬到十萬,44.068899
42.0,13.48211131,1.979575976,小於一萬,150.707466
30.0,0.17965603,0.280326002,小於一萬,113.189378
16.0,13.82810314,0.890157941,十萬到百萬,54.741926
62.0,25.07908112,5.066101233,小於一萬,225.469526
51.0,16.94974752,1.348300822,十萬到百萬,176.006836
81.0,20.39194685,3.212250256,大於百萬,289.175759
34.0,11.61161414,3.240610721,一萬到十萬,114.696115
77.0,21.79509063,5.432038429,十萬到百萬,267.71146
26.0,6.5270934,4.829395036,大於百萬,89.667398
41.0,7.1439847,1.185990305,十萬到百萬,142.416906
47.0,11.1915046,1.468351074,一萬到十萬,170.671078
62.0,16.99203482,3.781429364,十萬到百萬,219.169531
16.0,3.84973176,1.23722102,一萬到十萬,57.150886
82.0,32.4234128,5.912088386,小於一萬,288.978141
75.0,31.97193882,4.698021921,一萬到十萬,269.332364
72.0,37.86899749,3.738798543,小於一萬,255.663019
45.0,15.75354548,0.714255601,一萬到十萬,157.629726
14.0,3.49228851,1.662926385,一萬到十萬,51.367113
90.0,28.22427787,3.729510231,大於百萬,312.570666
35.0,10.02438885,0.033313202,小於一萬,125.512754
77.0,30.67023291,2.807285171,小於一萬,272.044244
75.0,25.67494111,2.394660585,大於百萬,267.17901
36.0,2.62906172,4.784614133,小於一萬,129.855957
95.0,33.7322487,2.828376137,一萬到十萬,337.155022
82.0,30.62242105,6.78586305,十萬到百萬,295.004938
78.0,36.13477932,6.812528936,一萬到十萬,275.815413
26.0,10.40053409,2.607022067,小於一萬,89.840061
42.0,10.5955477,2.411606792,十萬到百萬,149.363285
75.0,23.62623841,6.199769157,十萬到百萬,263.020687
48.0,16.38246157,4.722281354,一萬到十萬,170.168413
43.0,12.84212842,2.593697318,大於百萬,148.706966
31.0,9.17002816,1.012183081,小於一萬,110.582501
42.0,15.96668752,5.046547629,一萬到十萬,148.202414
82.0,23.77536877,3.16266164,大於百萬,294.904522
97.0,37.34694168,3.515729693,一萬到十萬,348.215567
22.0,2.36107463,3.343804334,大於百萬,83.042908
59.0,26.56931113,4.516217387,大於百萬,211.03685
35.0,15.93153303,4.551268618,十萬到百萬,121.242407
100.0,36.67505326,7.344048307,一萬到十萬,356.746782
58.0,23.29102567,1.819778353,大於百萬,202.354538
92.0,26.81404542,4.200575594,大於百萬,324.161379
84.0,31.46617665,3.115435233,大於百萬,300.601
11.0,7.37494751,3.609159259,小於一萬,33.98
18.0,7.92931252,2.364400595,十萬到百萬,68.206622
89.0,22.22106752,4.799168916,一萬到十萬,321.555162
87.0,29.32736229,1.618873632,小於一萬,310.12284
67.0,13.8307792,2.90002924,十萬到百萬,236.306854
88.0,31.2965668,6.268563747,小於一萬,312.23363
83.0,30.25054026,5.5311094,大於百萬,296.709142
36.0,0.06612266,0.947359723,一萬到十萬,129.724321
54.0,24.82051231,3.394682094,一萬到十萬,191.042468
39.0,7.24448716,2.260934844,大於百萬,141.009684
61.0,10.3847837,2.257493687,小於一萬,223.678592
31.0,13.19716034,2.334421349,小於一萬,109.683208
31.0,11.16309579,2.308968966,一萬到十萬,105.850716
25.0,7.4314201,1.020490189,小於一萬,87.524218
63.0,23.56384635,7.89715201,大於百萬,225.161198
20.0,3.93478349,0.328469804,小於一萬,72.625903
96.0,38.34982728,5.625677284,小於一萬,343.716157
33.0,18.64876502,2.010872689,小於一萬,115.084985
60.0,12.84059374,2.482908311,小於一萬,214.786639
63.0,21.84654391,2.64241023,大於百萬,222.468307
46.0,16.33680868,2.608252956,小於一萬,164.119854
10.0,5.13977312,4.751055878,小於一萬,38.051637
37.0,11.56440578,3.196670639,一萬到十萬,129.177601
63.0,22.17656835,7.68073193,大於百萬,223.42365
94.0,22.11973254,2.528224806,大於百萬,331.471828
10.0,6.14524826,1.591116473,大於百萬,32.566825
34.0,14.99603995,1.984357576,一萬到十萬,115.690048
86.0,28.01877818,4.629252433,大於百萬,303.389011
28.0,6.02983472,4.226553307,十萬到百萬,95.392934
49.0,17.97929137,1.427125794,一萬到十萬,176.948351
28.0,8.90713162,3.91181952,小於一萬,101.311657
68.0,29.22260357,4.406522888,大於百萬,238.090909
48.0,16.36000105,3.914305454,大於百萬,166.618204
35.0,6.79001881,1.234108294,大於百萬,121.9275
78.0,18.1590474,4.246496176,十萬到百萬,274.093996
79.0,31.53703373,7.015332854,一萬到十萬,279.934765
91.0,25.72782083,1.843733021,一萬到十萬,323.992523
92.0,42.27157869,7.379310185,大於百萬,328.842668
46.0,15.63311408,2.681854353,一萬到十萬,164.598722
70.0,23.31774328,5.445912683,一萬到十萬,249.273605
18.0,9.08853307,2.109127791,一萬到十萬,63.820235
69.0,31.30100477,4.080001577,小於一萬,247.955146
75.0,22.65024416,1.537757637,十萬到百萬,263.807593
65.0,24.08129979,6.713941984,一萬到十萬,233.741252
97.0,42.33165435,8.486323788,十萬到百萬,348.392736
15.0,3.49629277,3.055316636,十萬到百萬,49.062848
82.0,27.9477843,2.390363872,十萬到百萬,293.580972
31.0,15.76397898,0.890836345,一萬到十萬,112.415111
34.0,14.88677162,0.899125167,大於百萬,116.327297
51.0,18.81480053,3.440682119,十萬到百萬,182.511614
40.0,13.80214449,4.654436607,小於一萬,144.403568
43.0,22.33436079,3.378794858,十萬到百萬,156.920877
20.0,10.17960343,1.182064453,小於一萬,69.841621
52.0,25.30055871,2.365394438,十萬到百萬,186.342862
22.0,12.20577282,0.209628861,大於百萬,82.873504
18.0,2.60940216,0.055425098,小於一萬,62.005266
30.0,10.55740569,3.122487155,十萬到百萬,108.649076
58.0,12.19180528,1.666526752,小於一萬,209.924039
43.0,22.07496465,3.662349016,十萬到百萬,153.06491
96.0,36.33920355,2.480408288,十萬到百萬,345.248702
81.0,25.70916199,5.579523367,小於一萬,290.586075
68.0,26.11363167,2.738414665,十萬到百萬,239.788764
41.0,24.74052081,9.85509108,大於百萬,152.510022
22.0,4.63187502,1.714052811,一萬到十萬,78.109135
63.0,12.93722066,3.647490817,大於百萬,228.000672
94.0,37.47520003,6.093510288,大於百萬,334.060926
10.0,1.667024,5.648119947,一萬到十萬,34.787085
82.0,26.53276921,4.872160564,十萬到百萬,295.933347
87.0,29.11492788,6.434981931,小於一萬,310.048805
37.0,10.52698932,0.830311194,大於百萬,134.409246
52.0,23.79065914,0.464672096,一萬到十萬,182.017252
65.0,22.2209252,5.664413416,十萬到百萬,229.708966
59.0,25.19640177,3.404124993,大於百萬,209.36453
23.0,2.03286802,1.433139817,大於百萬,85.892625
32.0,19.08301386,6.39743477,大於百萬,115.089794
68.0,20.85748443,5.305812168,小於一萬,244.633519
16.0,2.7247581,1.03482819,一萬到十萬,57.629379
69.0,19.7854764,2.708754057,十萬到百萬,244.220165
55.0,15.3353317,0.111007824,大於百萬,198.527645
80.0,27.53148648,8.330084621,小於一萬,281.644617
65.0,20.06155575,3.529274197,小於一萬,226.998932
40.0,13.05041081,1.971184795,小於一萬,139.288789
58.0,22.86918182,6.281662732,小於一萬,208.923077
87.0,36.18933987,4.810689752,一萬到十萬,303.040993
99.0,35.23872291,2.678608349,十萬到百萬,353.097304
66.0,15.81007671,0.495169721,十萬到百萬,229.558251
73.0,30.28290663,4.22436639,小於一萬,260.254687
37.0,0.53868841,0.870266399,大於百萬,132.408836
10.0,2.68716117,2.552869928,十萬到百萬,37.084053
86.0,26.940963,6.458130779,大於百萬,306.435181
31.0,8.84392465,0.104810858,一萬到十萬,111.127749
54.0,18.3171069,2.118813045,一萬到十萬,191.380219
72.0,23.59536842,4.882771183,十萬到百萬,257.3922
49.0,16.6826188,4.159433929,十萬到百萬,165.653852
66.0,20.82213126,4.347559873,十萬到百萬,236.322332
30.0,7.57074292,0.732234227,大於百萬,109.976062
89.0,33.22895595,5.27459422,大於百萬,321.277392
66.0,23.34851007,1.951877827,小於一萬,235.167855
85.0,23.78707098,2.504073833,小於一萬,307.309544
41.0,11.53355109,0.506740109,大於百萬,148.130044
90.0,29.89162818,7.445374733,大於百萬,316.022705
64.0,25.90099361,4.113418096,大於百萬,229.933365
74.0,15.46334754,2.480593239,小於一萬,263.041024
34.0,5.08266453,0.219320758,十萬到百萬,119.000048
38.0,8.4306324,1.893366838,一萬到十萬,138.67447
55.0,24.89381148,4.273602146,一萬到十萬,198.679825
53.0,18.85081371,4.566440958,一萬到十萬,186.935646
83.0,28.18172312,6.851154679,小於一萬,294.467953
49.0,20.42365468,4.346777364,十萬到百萬,178.374677
37.0,20.04563677,3.7938089,十萬到百萬,132.209187
39.0,16.49526491,0.747077391,小於一萬,138.138033
90.0,25.69788544,4.923816865,十萬到百萬,321.719821
32.0,7.0706164,2.235482268,小於一萬,109.941638
16.0,10.08901804,1.471514796,小於一萬,53.557997
23.0,4.29095116,0.999133071,大於百萬,86.239685
24.0,9.5092952,3.018306095,大於百萬,81.288532
28.0,11.13920205,3.30620113,一萬到十萬,103.420816
71.0,21.68478521,4.362889043,十萬到百萬,253.461328
27.0,2.40093114,1.783291031,小於一萬,95.8221
89.0,33.39187931,6.297544404,十萬到百萬,319.447172
42.0,9.38187698,3.464095033,十萬到百萬,147.487069
12.0,6.29911335,0.91215344,一萬到十萬,40.153596
71.0,25.19676618,8.050997952,十萬到百萬,249.577754
90.0,28.16502069,6.91914746,十萬到百萬,322.233423
17.0,2.24920381,0.395150251,小於一萬,61.865308
45.0,10.77079934,4.423494837,大於百萬,161.58214
13.0,1.93945361,0.658229751,小於一萬,49.153968
49.0,14.01663901,0.804732595,十萬到百萬,178.601661
43.0,15.51307679,1.626380158,十萬到百萬,155.041237
78.0,26.46683247,3.613317648,大於百萬,280.498255
62.0,23.67422982,3.363063357,一萬到十萬,218.99985
13.0,1.13215966,2.182918919,十萬到百萬,44.563307
79.0,24.06313015,2.173279578,小於一萬,284.708736
24.0,3.42602122,0.00317676,一萬到十萬,86.115536
53.0,21.55391007,8.112433024,一萬到十萬,192.32258
49.0,14.87396622,1.638303876,大於百萬,174.200192
38.0,15.2710352,2.028067933,十萬到百萬,132.155075
34.0,18.84526775,6.501071139,一萬到十萬,123.002493
36.0,15.3930559,3.601161957,小於一萬,119.220715
70.0,20.91279178,4.007210363,十萬到百萬,247.903696
29.0,8.59446724,6.259991431,大於百萬,105.2733
59.0,10.57227241,0.978358792,大於百萬,206.224026
77.0,25.58343965,3.870991902,大於百萬,276.083898
31.0,9.9541245,3.674953196,十萬到百萬,107.214085
98.0,33.39717323,7.286840033,十萬到百萬,350.39191
83.0,29.62779345,4.967052169,一萬到十萬,296.540494
21.0,7.23952586,1.611172497,一萬到十萬,75.883452
14.0,3.04794616,0.998475322,十萬到百萬,46.487881
22.0,5.53820904,3.675905542,一萬到十萬,80.259054
94.0,30.87615447,7.201351187,小於一萬,336.746541
49.0,17.4557372,3.492273273,大於百萬,170.751655
58.0,21.66817425,6.615751015,大於百萬,206.051568
98.0,31.34901485,7.63837211,一萬到十萬,350.568064
93.0,25.01357137,4.893950399,一萬到十萬,336.326463
