面積,周長,長軸長度,短軸長度,偏心率,凸殼面積,延伸比率,米種類
13651,502.079987,222.0735626,79.337265,0.934006214,14034,0.79264891,1
10780,410.855011,162.4277344,86.1807556,0.847635448,11047,0.66707921,2
10035,398.096985,162.6618652,79.6461182,0.871923447,10236,0.59806901,2
12364,442.855011,175.3573914,91.6060257,0.852702916,12679,0.61789107,2
13939,484.393005,207.0262756,86.2234726,0.909142315,14233,0.64246863,1
10152,399.796997,162.2039642,80.6575012,0.867601752,10393,0.66128194,2
10669,403.674988,164.5473785,83.4362869,0.861907542,10885,0.71383649,2
11072,421.0,174.7893066,81.5789413,0.884401262,11245,0.79540229,2
10595,403.820007,163.1214905,83.7796173,0.858028173,10832,0.61922854,2
14935,489.234009,202.4066467,94.6457367,0.883939147,15251,0.60904491,1
11883,448.216003,191.7463531,79.4640045,0.910084605,12103,0.55031723,1
11295,430.619995,179.1363678,81.1850357,0.891407609,11516,0.69124848,2
13858,482.579987,205.0201569,86.9646759,0.905579686,14154,0.55592108,1
10185,397.980011,163.8427277,79.5845566,0.874104738,10335,0.63151044,2
11739,448.605011,187.6857605,80.8497467,0.902460873,12118,0.54701769,1
11908,430.703003,174.3730011,88.1085052,0.86295104,12162,0.68832368,2
15398,518.744995,215.329071,93.0628891,0.90178299,15753,0.79815465,1
12671,448.119995,181.4938202,90.3511124,0.867280841,12949,0.74064767,2
11277,417.97699,166.9129791,87.6671448,0.8509624,11597,0.64260072,2
10572,412.252014,163.6511841,84.4817963,0.856449485,10911,0.66219854,2
10645,417.802002,172.5445862,79.6921539,0.886950672,10838,0.61421728,2
16963,536.03302,220.3275757,99.4097748,0.892427504,17467,0.59207678,1
9117,393.838013,167.6113739,69.951889,0.908747792,9333,0.54026669,2
12299,446.10199,185.8578949,85.4524765,0.88803637,12528,0.66842389,2
11070,413.420013,168.5196686,84.4938278,0.865222275,11328,0.62659198,2
9371,401.895996,170.5694885,70.6504211,0.910184443,9542,0.77832228,2
14549,488.953003,206.6948242,90.7606888,0.898435831,14856,0.58247256,1
14250,486.123993,201.2189331,91.9398193,0.889510691,14636,0.59367579,1
13244,461.938995,194.1837616,87.8210144,0.891887546,13476,0.7112782,1
14476,489.238007,203.8588409,91.6615295,0.893213689,14807,0.67984784,1
14988,499.355011,212.2619781,90.9880753,0.903466225,15245,0.58868813,1
15322,506.39801,217.8637543,90.1770706,0.910315573,15531,0.81361514,1
13637,466.653015,193.5342102,90.3542328,0.884328902,13838,0.69167173,1
14378,491.480011,202.7118835,91.3858032,0.892616808,14805,0.6402173,1
14955,508.717011,217.9815521,88.6121826,0.913645327,15363,0.56941062,1
13139,472.251007,202.5976715,83.7917786,0.910464585,13379,0.78366935,1
13809,489.022003,213.8255463,82.4940338,0.92258215,14070,0.80575329,1
11955,454.085998,196.8355255,78.124794,0.91786015,12127,0.55812323,2
12173,438.319,180.3327332,87.0581512,0.875750482,12375,0.65871215,2
12536,475.145996,205.7659454,78.260704,0.924847364,12798,0.69490022,1
12886,463.903015,193.8765869,85.4777374,0.897562444,13196,0.59525132,1
11358,421.821991,171.4160767,85.978157,0.865113735,11637,0.64333051,2
11718,427.145996,164.7481995,93.1297531,0.824895382,12155,0.72030979,2
15143,504.140015,207.7341766,94.1483841,0.891400874,15628,0.57132614,1
14301,497.773987,209.876358,87.2993698,0.909384668,14591,0.60068047,1
12593,449.570007,179.3675537,90.6992798,0.862731934,12945,0.62757897,2
14890,502.540985,206.2285309,93.4573135,0.891422331,15349,0.58981979,1
11447,436.868988,180.4373169,82.3101273,0.889892578,11733,0.57257903,2
10817,403.997986,167.4233551,82.7212677,0.869413972,10953,0.78509218,2
13864,491.446014,206.8836975,86.3506241,0.908728719,14221,0.71596777,1
16679,528.552002,222.7795868,96.640068,0.901012897,17006,0.56917143,1
10574,411.118988,170.1401672,79.7742691,0.883265197,10782,0.68706954,2
11838,440.256012,181.3232727,83.8383942,0.886687219,12165,0.60152441,1
12287,444.174988,181.921051,87.7391815,0.87601018,12508,0.65373772,2
10847,417.924011,170.3667908,82.4730072,0.875017703,11107,0.746319,2
12312,447.717011,178.9607391,88.5175247,0.869109452,12593,0.61832058,2
11176,418.056,171.3155823,83.9394913,0.871739328,11387,0.79703325,2
14887,493.045013,199.164917,96.6937027,0.874239087,15347,0.61712891,1
11278,430.263,174.4451752,83.7923355,0.877084434,11637,0.73654652,2
12244,442.190002,179.9014587,87.8075943,0.872794867,12568,0.63269949,2
15741,523.776001,227.5023346,89.1243515,0.920071125,15999,0.56322455,1
10265,400.321991,163.1663208,81.6438141,0.865810692,10450,0.61101192,2
14340,477.895996,196.4750671,94.2577896,0.877408326,14700,0.60814249,1
11441,415.858002,170.4867706,85.7565918,0.864280462,11628,0.68101192,2
15204,510.487,216.316864,90.8539505,0.907522261,15535,0.5621118,1
12771,449.26001,190.3573914,85.9254608,0.892326653,12939,0.77606952,2
10617,425.475006,180.4988098,76.5298767,0.905666411,10911,0.77180868,2
10472,403.691986,164.4824371,81.6754761,0.868002117,10688,0.69479829,2
12293,442.052002,180.3721771,88.5213089,0.871289015,12607,0.60206682,2
10516,423.399994,175.9206696,77.7380524,0.897067964,10787,0.63687015,2
12448,438.915008,174.4133301,92.2767181,0.848578691,12750,0.68170863,2
11784,438.119995,181.7578888,83.7443619,0.887531638,11981,0.80376512,1
15121,503.487,212.9385223,91.3305054,0.90334934,15470,0.78379637,1
11003,417.05899,168.2343292,85.0189743,0.862908363,11270,0.61127776,2
13485,471.570007,198.272644,87.7272873,0.896789312,13734,0.57231986,1
12339,453.264008,191.5043793,82.7746887,0.901761532,12534,0.61893058,2
14517,488.324005,196.1644897,95.582901,0.873257518,14976,0.59512973,1
13780,497.428009,221.7229004,79.9521332,0.932722569,14010,0.55078143,1
10993,422.515015,174.5363617,80.9679489,0.885886014,11179,0.66491258,2
12734,447.084015,180.24823,91.317955,0.862167537,13019,0.7948814,2
9154,383.677002,158.3173676,74.5600128,0.882158399,9346,0.74750942,2
12103,440.610992,179.4492035,87.9125671,0.871777415,12405,0.63020045,2
16519,533.218018,224.2022705,95.2168579,0.905337989,17041,0.74076235,1
10694,405.677002,163.3674774,84.68367,0.855160654,10891,0.75014031,2
11931,445.101013,187.920517,82.1422043,0.899407387,12174,0.6481421,1
10985,419.533997,171.9523163,83.113884,0.875424862,11253,0.58605421,2
12076,452.542999,188.3591614,82.7943726,0.898215294,12367,0.7058686,2
11723,432.746002,176.9750824,85.0956726,0.876811564,12013,0.6655879,2
12073,439.799011,177.3865051,87.6316986,0.869453073,12337,0.6841777,2
11295,417.337006,174.0199432,83.1422348,0.878482699,11476,0.7685765,2
13891,486.937988,209.8047638,85.7384262,0.91268754,14170,0.82847261,1
13720,477.63501,201.1578674,87.3099976,0.90089494,13936,0.66453552,2
12172,452.32901,193.6925354,80.8077774,0.908816457,12430,0.67803031,1
11750,428.375,178.5536194,84.7041855,0.88031435,11869,0.60868216,2
10491,411.994995,174.7058105,77.0362549,0.897532403,10658,0.76761544,2
14146,504.355988,214.0628815,85.7449646,0.916270673,14716,0.62526518,1
12204,436.855011,169.2932281,93.1858139,0.834874511,12505,0.74779409,2
12182,433.837006,180.6137238,86.6064377,0.877535343,12341,0.77790546,2
10815,420.815002,179.9677277,77.0993652,0.90358603,10981,0.56921053,2
12649,459.945007,190.4369659,85.7494965,0.892888606,12886,0.69818401,2
11501,428.502991,180.4887848,81.4083099,0.89250195,11676,0.67652941,2
12588,445.298004,181.6567535,89.5271149,0.870121837,12865,0.77713299,2
14212,485.985992,203.4184875,90.0118866,0.896770418,14508,0.57320321,1
12269,435.656006,175.9555206,90.2980957,0.858276784,12583,0.77883577,2
14850,509.274994,215.9631958,89.1265488,0.910870075,15372,0.79941863,1
11316,429.63501,177.2783051,82.7851868,0.884268582,11544,0.7564171,2
15458,511.951996,216.607666,91.7917252,0.905770063,15854,0.58404803,1
11545,429.097992,176.9992981,84.105339,0.87989223,11816,0.70585716,2
14911,494.088989,207.5602417,92.4106064,0.895419717,15132,0.60476154,1
14586,484.053009,196.4033966,95.8562164,0.872811317,14976,0.77154189,1
13309,460.921997,191.4629669,88.9541397,0.885519445,13540,0.65374792,1
12224,438.976013,177.1386108,88.4313736,0.866474509,12445,0.60625899,2
12104,441.774994,182.4621277,85.5134659,0.88337642,12378,0.73913044,1
13584,478.536987,204.6206512,84.8061447,0.910069585,13817,0.67602271,1
12232,440.403015,175.6786804,90.0619507,0.858596742,12525,0.77251482,2
10951,424.769012,179.1313171,78.7550125,0.898169398,11138,0.56726235,2
14009,487.062988,208.6516571,86.5998077,0.909800947,14333,0.75010711,1
12344,466.842011,204.1087799,77.8143234,0.924476326,12596,0.72128081,1
14712,496.036011,212.7399292,89.0926437,0.908084631,14925,0.73394859,1
12135,432.812988,180.8758545,86.0537338,0.879574418,12304,0.64305019,2
10886,409.738007,166.0792542,84.1343384,0.862186193,11055,0.68037498,2
14057,483.480011,201.5748138,89.9064331,0.895022869,14388,0.56727201,1
16418,534.98999,230.1585846,91.787178,0.917038023,16736,0.64627618,1
10847,414.450989,165.5851746,85.0072937,0.85816437,11148,0.67972177,2
13200,472.464996,203.313736,83.5788727,0.911597788,13467,0.74529952,1
11418,432.894989,184.0161591,79.6311417,0.901518822,11608,0.6314218,2
10816,417.781006,170.9293213,81.6661148,0.87848109,11119,0.58910674,2
12406,441.877991,177.8626862,90.5672531,0.860649645,12864,0.62385601,2
12000,440.487,181.4352264,84.9941711,0.883487582,12196,0.6377551,2
14235,505.845001,214.156601,87.4798431,0.912764847,14687,0.6825701,1
10335,416.850006,178.7991943,74.7086105,0.908522785,10504,0.71153182,2
13803,492.020996,207.049942,87.1841049,0.907024622,14174,0.56914896,1
16094,504.126007,208.3711853,99.0302963,0.879845917,16325,0.64853322,1
11128,423.237,173.39534,82.4413452,0.879741073,11372,0.59914929,2
14254,500.493988,213.0753174,86.7843246,0.913297057,14644,0.6228534,1
13290,469.712006,197.2692566,86.3283386,0.899161577,13570,0.68269378,1
14204,489.445007,211.8838806,85.9450836,0.914040267,14487,0.68608415,1
15275,509.855011,217.5546875,90.183815,0.910033822,15582,0.66761363,1
14463,480.48999,201.9342194,91.9438934,0.890329897,14698,0.67511553,1
13870,484.127014,203.4182587,88.5032349,0.900391757,14266,0.75651795,1
13806,494.032013,212.3868866,83.9306717,0.918604493,14247,0.53362709,1
14747,494.941986,209.2059021,90.6475372,0.901252925,15124,0.55602896,1
11898,422.368012,166.2357178,91.8795319,0.83337611,12063,0.66276735,2
13270,459.865997,188.8933716,90.7498474,0.877033651,13507,0.59944886,2
13282,470.257996,199.71138,85.101181,0.904666245,13513,0.67162216,1
14892,503.338989,209.6208954,91.8029709,0.899000525,15338,0.65565974,1
13728,488.10199,208.9741211,84.6408539,0.914303243,14052,0.55793536,1
14652,485.546997,201.5536041,93.448616,0.886022866,14883,0.59315038,1
13834,480.273987,202.7702789,87.7243958,0.90157181,14151,0.72810525,1
12915,456.144989,181.7484436,92.0965652,0.862107456,13284,0.60599661,2
14805,499.636993,214.2824402,89.1740875,0.909295022,15090,0.57678825,1
16037,523.914001,223.0234375,92.5474396,0.909836292,16404,0.80104893,1
12421,464.639008,200.5952759,79.9234924,0.917198062,12699,0.55381668,2
11145,421.243012,170.0307007,84.5774918,0.8675071,11376,0.63613015,2
13057,445.177002,177.8078156,94.5070724,0.847050488,13348,0.64336044,2
12723,465.941986,197.7523193,83.9029999,0.905529559,12974,0.68315077,1
12377,465.046997,197.0814056,81.9223251,0.909512043,12669,0.62968051,1
13871,496.57901,212.5708008,83.7742386,0.919067383,14344,0.52781582,1
11102,423.593994,173.8625641,82.3593368,0.880684257,11332,0.59153879,2
11243,430.933014,179.9996643,81.0317535,0.89293921,11524,0.73894185,2
14975,508.078003,212.556427,91.274765,0.903107643,15482,0.63137704,1
11153,426.558991,178.8500061,80.4141006,0.8932212,11371,0.72838294,2
10818,416.768005,175.7087555,78.8326569,0.893704891,10987,0.63448679,2
10005,394.098999,161.2628937,79.9571457,0.868426085,10220,0.71875,2
13234,472.350006,198.5750122,86.2643662,0.900711834,13512,0.74264872,1
11173,420.933991,175.6545868,81.6638718,0.885357022,11396,0.80196667,2
12148,440.619995,184.9533081,84.6978531,0.888982177,12328,0.63429409,2
12837,445.638,178.198288,93.7312317,0.850488245,13197,0.7629264,2
13885,479.287994,198.0941772,90.5905151,0.889307141,14271,0.78713155,1
12573,444.960998,180.3715057,89.7423859,0.867439926,12827,0.6629231,2
15136,518.643982,221.7091064,88.207634,0.917449176,15469,0.52971232,1
11786,424.618988,171.8438568,88.344162,0.857732892,11946,0.62478793,2
15534,521.929993,221.5856628,90.5549469,0.912683189,16187,0.70834476,1
13333,467.024994,196.7969971,87.2731094,0.896290362,13589,0.69442707,2
11316,418.549011,170.6856995,85.6908798,0.864844978,11497,0.60838711,2
15594,515.661011,216.5342712,93.2799835,0.902454019,16029,0.66666669,1
10594,401.243988,167.1878052,81.0977097,0.874475598,10738,0.78777516,2
12501,451.799011,192.7388,83.1950607,0.902042747,12687,0.7188201,2
15418,504.759003,209.923996,94.4370499,0.893097579,15779,0.58269083,1
12524,444.01001,179.0595093,90.1665115,0.863962531,12746,0.64566684,2
13457,483.614014,211.0124969,81.8743973,0.921656311,13763,0.67311925,1
13121,456.772003,181.9980774,93.4614334,0.858071744,13490,0.6273188,2
12340,466.743012,196.6935425,80.8404159,0.91163677,12774,0.74449474,2
12863,448.507996,182.861908,90.7728119,0.868093371,13133,0.73620653,2
12261,443.281006,183.6369324,86.0952988,0.883286119,12507,0.71701753,2
13839,481.588013,201.3427887,88.888298,0.897272348,14165,0.71693522,1
13621,478.752991,200.0433197,88.056694,0.897905588,14068,0.6245873,1
15433,519.521973,218.3880157,91.6745529,0.907626688,15887,0.77944446,1
12225,444.148987,190.2206116,82.5062866,0.90103811,12408,0.79854989,2
13724,468.571991,191.8715973,92.4885101,0.876152873,14048,0.74071676,1
11480,419.106995,170.622406,86.6278686,0.861523986,11674,0.78544062,2
14625,492.951996,206.5892181,91.4307861,0.896732509,14972,0.73953277,1
14244,488.06601,199.8998871,92.3153992,0.886979818,14691,0.61632991,1
11166,419.433014,171.464386,84.3246612,0.870713174,11437,0.60435158,2
11632,442.444,187.0115204,80.8897629,0.901615262,11860,0.79453552,2
14609,490.247009,206.0622711,91.4997406,0.896007299,14837,0.71965516,1
13350,466.618988,196.5089722,87.1615524,0.896249652,13562,0.79920977,1
11462,424.557007,175.4199982,84.1405182,0.87745893,11650,0.79824501,2
16602,528.353027,224.4154205,95.4727631,0.904991925,16900,0.5654825,1
10824,416.415008,170.8782196,81.732399,0.878192246,11046,0.59050739,2
9741,430.559998,180.0662842,71.1744919,0.91856575,10204,0.76459968,2
11191,426.138,177.4965973,81.3075485,0.888911247,11456,0.64316094,2
12051,423.22699,168.0132751,92.1984177,0.835982084,12216,0.76601833,2
11212,413.56601,169.6781006,84.6347504,0.866719425,11400,0.80888826,2
11792,427.782989,180.8717499,83.2707825,0.887718976,11923,0.71832359,2
9733,396.653992,163.6645508,76.4294128,0.884263575,9903,0.81189525,2
11104,420.970001,164.9390259,87.2920303,0.84847331,11429,0.63270652,2
12898,454.766998,184.3739777,90.9540329,0.869852006,13223,0.75781435,2
12716,444.108002,186.8963928,87.2781448,0.88426429,12872,0.74738449,1
14246,488.915985,210.7537231,86.8851776,0.911066532,14453,0.74805713,1
15609,492.662994,202.2301636,99.0120468,0.871946752,15884,0.68102092,1
11817,426.60199,179.5654297,84.2407913,0.883125424,11977,0.65737653,2
11908,447.634003,187.8211365,81.9485092,0.899795711,12287,0.58031189,2
14954,501.856995,212.0377655,90.7955246,0.903681874,15225,0.81462115,1
11470,426.625,175.5956573,83.9021835,0.878460646,11719,0.7322523,2
10903,419.653992,169.5170898,83.2200165,0.87120235,11232,0.69783664,2
12590,461.136993,195.5348816,82.9622421,0.90552938,12915,0.67600948,1
11024,414.859009,165.8321381,85.640831,0.856328905,11342,0.63502306,2
11986,433.294006,173.2250519,89.3989258,0.856537104,12243,0.62242299,2
14232,505.88501,214.1028748,86.4141083,0.914931059,14702,0.52602011,1
14295,484.22699,202.7705688,91.3971176,0.892654479,14528,0.55182397,1
12483,440.615997,176.6435089,91.6773071,0.854776561,12747,0.62058163,2
16513,525.984009,219.2754364,97.9516907,0.894680738,16950,0.61014634,1
12968,469.341003,199.9050293,83.0352249,0.909651041,13243,0.64125007,1
12459,434.287994,175.2012482,91.2686996,0.853595555,12651,0.63683295,2
13586,467.023987,191.151123,91.8437653,0.877007186,13888,0.79870665,2
15192,494.889008,208.7244873,93.3806763,0.894340336,15410,0.6264742,1
14500,504.067993,218.9050293,85.1411667,0.921262622,14864,0.61989653,1
13140,467.016998,192.6157532,89.4725571,0.885566235,13570,0.63891858,2
14686,490.406006,203.0337982,93.8280411,0.88681215,15065,0.61468273,1
13576,477.825012,190.0263519,91.8210983,0.875508964,14137,0.68327546,2
11783,453.105011,192.6842957,79.1737061,0.911681056,12102,0.67044097,1
12416,447.963013,187.2995453,85.3917465,0.890025854,12660,0.62058282,2
11665,430.440002,172.6012878,87.7052231,0.861275852,11972,0.6102218,2
12784,448.346985,186.1167297,88.2288513,0.880497277,12937,0.60473037,2
11861,438.644989,177.9155121,86.4660644,0.873961508,12150,0.58939576,2
13582,476.665985,199.451889,88.408699,0.896393955,13825,0.56899875,1
12720,449.623993,178.6147766,92.7516861,0.854602098,13095,0.74385965,1
14800,502.618988,213.9949188,88.8556747,0.909719527,15123,0.79123229,1
12249,438.902008,181.7255554,86.364891,0.879851341,12428,0.62751025,2
11797,451.959992,195.5936584,77.401207,0.918369234,11988,0.57015127,1
10928,410.940002,171.7461395,81.3859406,0.880592942,11132,0.61118567,2
12894,480.084992,192.8217468,85.9298401,0.895210326,13141,0.62262785,2
11485,424.488007,175.3153687,84.4810333,0.876236975,11688,0.60626054,2
10943,411.385986,171.0179291,82.0599594,0.877360106,11155,0.62477875,2
14451,487.220001,201.294693,92.7395248,0.887548029,14776,0.64727223,1
12354,453.089996,192.0067444,82.873703,0.902056158,12602,0.65761739,2
12471,445.373993,184.9920654,86.8597565,0.882915258,12688,0.6717841,1
12279,462.006012,197.8462524,80.5420608,0.913386166,12619,0.63694364,1
13023,480.447998,205.312088,82.0338516,0.91670841,13444,0.63243008,1
9447,407.09201,173.822403,70.0859375,0.915109992,9698,0.58250094,2
10427,405.578003,170.5610657,78.1470795,0.888861179,10588,0.67606819,2
12784,468.713989,197.1924286,84.3041611,0.904004812,13140,0.58246767,2
